#! FIELDS arg d_L0(s) d_L1(s) d_L2(s) d_L3(s) d_L4(s) d_L5(s) d_L6(s) d_L7(s) d_L8(s) d_L9(s) d_L10(s) d_L11(s) d_L12(s) d_L13(s) d_L14(s)
#! SET bf_keywords {BF_LEGENDRE ORDER=14 MINIMUM=-4.0 MAXIMUM=4.0}
#! SET min -4.0
#! SET max 4.0
#! SET nbins  201
#! SET periodic false
    -0.440000     0.000000     0.250000    -0.082500    -0.352313     0.200427     0.390785    -0.335082    -0.376055     0.471593     0.312827    -0.596637    -0.206286     0.698323     0.063444    -0.766534
    -0.400000     0.000000     0.250000    -0.075000    -0.356250     0.183125     0.404109    -0.308654    -0.404586     0.439444     0.361777    -0.564647    -0.279379     0.674394     0.162162    -0.759950
    -0.360000     0.000000     0.250000    -0.067500    -0.359812     0.165561     0.416240    -0.281088    -0.430801     0.404327     0.407323    -0.526643    -0.348520     0.640105     0.257544    -0.737485
    -0.320000     0.000000     0.250000    -0.060000    -0.363000     0.147760     0.427153    -0.252491    -0.454580     0.366489     0.449100    -0.483058    -0.412856     0.596032     0.347922    -0.699689
    -0.280000     0.000000     0.250000    -0.052500    -0.365812     0.129749     0.436830    -0.222971    -0.475818     0.326197     0.486773    -0.434375    -0.471597     0.542889     0.431726    -0.647415
    -0.240000     0.000000     0.250000    -0.045000    -0.368250     0.111555     0.445253    -0.192639    -0.494418     0.283727     0.520045    -0.381125    -0.524028     0.481514     0.507508    -0.581797
    -0.200000     0.000000     0.250000    -0.037500    -0.370313     0.093203     0.452405    -0.161608    -0.510299     0.239370     0.548653    -0.323880    -0.569511     0.412864     0.573963    -0.504226
    -0.160000     0.000000     0.250000    -0.030000    -0.372000     0.074720     0.458275    -0.129992    -0.523388     0.193424     0.572371    -0.263250    -0.607495     0.337990     0.629954    -0.416324
    -0.120000     0.000000     0.250000    -0.022500    -0.373312     0.056132     0.462852    -0.097906    -0.533630     0.146198     0.591013    -0.199873    -0.637523     0.258033     0.674523    -0.319910
    -0.080000     0.000000     0.250000    -0.015000    -0.374250     0.037465     0.466127    -0.065468    -0.540977     0.098005     0.604434    -0.134415    -0.659232     0.174202     0.706910    -0.216966
    -0.040000     0.000000     0.250000    -0.007500    -0.374812     0.018746     0.468094    -0.032793    -0.545399     0.049165     0.612529    -0.067559    -0.672363     0.087759     0.726565    -0.109600
     0.000000     0.000000     0.250000     0.000000    -0.375000    -0.000000     0.468750     0.000000    -0.546875    -0.000000     0.615234     0.000000    -0.676758    -0.000000     0.733154     0.000000
     0.040000     0.000000     0.250000     0.007500    -0.374812    -0.018746     0.468094     0.032793    -0.545399    -0.049165     0.612529     0.067559    -0.672363    -0.087759     0.726565     0.109600
     0.080000     0.000000     0.250000     0.015000    -0.374250    -0.037465     0.466127     0.065468    -0.540977    -0.098005     0.604434     0.134415    -0.659232    -0.174202     0.706910     0.216966
     0.120000     0.000000     0.250000     0.022500    -0.373312    -0.056132     0.462852     0.097906    -0.533630    -0.146198     0.591013     0.199873    -0.637523    -0.258033     0.674523     0.319910
     0.160000     0.000000     0.250000     0.030000    -0.372000    -0.074720     0.458275     0.129992    -0.523388    -0.193424     0.572371     0.263250    -0.607495    -0.337990     0.629954     0.416324
     0.200000     0.000000     0.250000     0.037500    -0.370312    -0.093203     0.452405     0.161608    -0.510299    -0.239370     0.548653     0.323880    -0.569511    -0.412864     0.573963     0.504226
     0.240000     0.000000     0.250000     0.045000    -0.368250    -0.111555     0.445253     0.192639    -0.494418    -0.283727     0.520045     0.381125    -0.524028    -0.481514     0.507508     0.581797
     0.280000     0.000000     0.250000     0.052500    -0.365812    -0.129749     0.436830     0.222971    -0.475818    -0.326197     0.486773     0.434375    -0.471597    -0.542889     0.431726     0.647415
